Date,HFC,UNIL,MLC,ALW,PBC,GGBL,CMLT,SWL,FML,SCB,GCB
1995-01-04,,809.0,35.0,,,191.0,,,286.0,5830.0,
1995-01-06,,809.0,35.0,,,191.0,,,286.0,5830.0,
1995-01-09,,809.0,35.0,,,191.0,,,286.0,5830.0,
1995-01-11,,809.0,35.0,,,193.0,,,282.0,5830.0,
1995-01-13,,805.0,35.0,,,195.0,,,282.0,5830.0,
1995-01-16,,804.0,35.0,,,195.0,,,282.0,5830.0,
1995-01-18,,802.0,35.0,,,198.0,,,281.0,5830.0,
1995-01-20,,802.0,35.0,,,204.0,,,281.0,5810.0,
1995-01-23,,800.0,35.0,,,204.0,,,281.0,5810.0,
1995-01-25,,800.0,35.0,,,204.0,,,278.0,5810.0,
1995-01-27,,800.0,35.0,,,204.0,,,278.0,5810.0,
1995-01-30,,800.0,35.0,,,204.0,,,278.0,5810.0,
1995-02-01,,800.0,35.0,,,204.0,,,278.0,5800.0,
1995-02-03,,800.0,35.0,,,204.0,,,276.0,5800.0,
1995-02-06,,800.0,35.0,,,204.0,,,265.0,5800.0,
1995-02-08,,800.0,35.0,,,204.0,,,265.0,5800.0,
1995-02-10,,800.0,35.0,,,204.0,,,265.0,5800.0,
1995-02-13,,800.0,35.0,,,204.0,,,263.0,5800.0,
1995-02-15,,805.0,35.0,,,204.0,,,263.0,5800.0,
1995-02-17,,810.0,35.0,,,204.0,,,263.0,5800.0,
1995-02-20,,810.0,35.0,,,204.0,,,262.0,5800.0,
1995-02-22,,810.0,36.0,,,204.0,,,262.0,6000.0,
1995-02-24,,810.0,36.0,,,204.0,,,262.0,6000.0,
1995-02-27,,810.0,37.0,,,202.0,,,262.0,5800.0,
1995-03-01,,810.0,37.0,,,202.0,,,250.0,5800.0,
1995-03-03,,810.0,40.0,,,202.0,,,250.0,5800.0,
1995-03-08,,810.0,44.0,,,202.0,,,240.0,5800.0,
1995-03-10,,810.0,50.0,,,202.0,,,240.0,5800.0,
1995-03-13,,810.0,52.0,,,202.0,,,240.0,5800.0,
1995-03-15,,810.0,60.0,,,202.0,,,240.0,5800.0,
1995-03-17,102.0,810.0,60.0,,,202.0,,,235.0,5800.0,
1995-03-20,104.0,810.0,60.0,,,202.0,,,235.0,5800.0,
1995-03-22,105.0,810.0,58.0,,,202.0,,,230.0,5800.0,
1995-03-24,107.0,811.0,58.0,,,202.0,,,229.0,5800.0,
1995-03-27,110.0,811.0,58.0,,,202.0,,,228.0,5800.0,
1995-03-29,113.0,811.0,58.0,,,202.0,,,228.0,5800.0,
1995-03-31,119.0,813.0,58.0,,,200.0,,,228.0,5800.0,
1995-04-03,121.0,813.0,58.0,,,200.0,,,228.0,5800.0,
1995-04-05,121.0,812.0,58.0,,,200.0,,,195.0,5800.0,
1995-04-07,121.0,812.0,58.0,,,200.0,,,198.0,5800.0,
1995-04-10,121.0,812.0,57.0,,,200.0,,,200.0,5800.0,
1995-04-10,121.0,812.0,57.0,,,200.0,,,208.0,5800.0,
1995-04-12,121.0,812.0,57.0,,,200.0,,,200.0,5800.0,
1995-04-18,121.0,812.0,57.0,,,200.0,,,202.0,5800.0,
1995-04-19,121.0,812.0,57.0,,,200.0,,,203.0,5800.0,
1995-04-21,121.0,811.0,56.0,,,200.0,,,203.0,5800.0,
1995-04-24,121.0,811.0,56.0,,,200.0,,,203.0,5800.0,
1995-04-26,121.0,811.0,53.0,,,200.0,,,205.0,5800.0,
1995-04-28,121.0,811.0,55.0,,,202.0,,,207.0,5800.0,
1995-05-02,121.0,811.0,55.0,,,200.0,,,207.0,5800.0,
1995-05-03,121.0,811.0,55.0,,,200.0,,,207.0,5800.0,
1995-05-05,121.0,811.0,55.0,,,200.0,,,207.0,5800.0,
1995-05-08,121.0,812.0,56.0,,,200.0,,,207.0,5800.0,
1995-05-12,121.0,812.0,57.0,,,200.0,,,208.0,5800.0,
1995-05-15,121.0,812.0,58.0,,,200.0,,,208.0,5800.0,
1995-05-17,121.0,815.0,59.0,,,200.0,,,211.0,5800.0,
1995-05-19,121.0,815.0,59.0,,,200.0,,,213.0,5800.0,
1995-05-22,121.0,816.0,59.0,,,200.0,,,213.0,5800.0,
1995-05-24,121.0,817.0,59.0,,,200.0,,,215.0,5800.0,
1995-05-26,121.0,817.0,58.0,,,195.0,,,215.0,5800.0,
1995-05-29,121.0,817.0,57.0,,,200.0,,,215.0,5800.0,
1995-05-31,121.0,820.0,57.0,,,200.0,,,215.0,5800.0,
1995-06-02,121.0,830.0,57.0,,,205.0,,,215.0,5200.0,
1995-06-06,121.0,838.0,57.0,,,205.0,,,217.0,5400.0,
1995-06-07,121.0,838.0,57.0,,,205.0,,,218.0,5400.0,
1995-06-09,121.0,842.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-12,121.0,842.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-14,121.0,843.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-16,121.0,843.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-19,121.0,842.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-21,120.0,842.0,57.0,,,206.0,,,220.0,5380.0,
1995-06-23,120.0,842.0,57.0,,,206.0,,,220.0,5400.0,
1995-06-26,120.0,841.0,57.0,,,206.0,,,220.0,5200.0,
1995-06-28,120.0,841.0,57.0,,,210.0,,,220.0,5400.0,
1995-06-30,119.0,841.0,57.0,,,210.0,,,220.0,5400.0,
1995-07-04,119.0,841.0,57.0,,,210.0,,,220.0,5400.0,
1995-07-05,119.0,841.0,57.0,,,210.0,,,220.0,5400.0,
1995-07-07,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-10,119.0,841.0,56.0,,,210.0,,,218.0,5400.0,
1995-07-12,119.0,841.0,56.0,,,210.0,,,218.0,5390.0,
1995-07-14,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-17,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-19,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-21,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-24,119.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-26,118.0,841.0,55.0,,,210.0,,,218.0,5400.0,
1995-07-28,118.0,841.0,55.0,,,210.0,,,217.0,5400.0,
1995-07-31,118.0,841.0,55.0,,,210.0,,,217.0,5500.0,
1995-08-02,115.0,841.0,55.0,,,210.0,,,216.0,5500.0,
1995-08-04,115.0,841.0,55.0,,,210.0,,,214.0,5600.0,
1995-08-07,116.0,841.0,55.0,,,210.0,,,214.0,5600.0,
1995-08-09,117.0,840.0,55.0,,,210.0,,,210.0,5700.0,
1995-08-11,118.0,840.0,55.0,,,210.0,,,210.0,5730.0,
1995-08-14,119.0,838.0,55.0,,,210.0,,,210.0,5730.0,
1995-08-16,119.0,837.0,55.0,,,210.0,,,210.0,5730.0,
1995-08-18,119.0,837.0,55.0,,,210.0,,,210.0,5730.0,
1995-08-21,119.0,837.0,55.0,,,210.0,,,212.0,5730.0,
1995-08-23,119.0,837.0,55.0,,,210.0,,,212.0,5730.0,
1995-08-25,119.0,837.0,54.0,,,210.0,,,213.0,5730.0,
1995-08-28,119.0,840.0,54.0,,,210.0,,,213.0,5730.0,
1995-08-30,119.0,838.0,53.0,,,200.0,,,213.0,5700.0,
1995-09-01,119.0,837.0,53.0,,,190.0,,,213.0,5700.0,
1995-09-04,119.0,837.0,53.0,,,200.0,,,214.0,5700.0,
1995-09-06,119.0,837.0,53.0,,,204.0,,,214.0,5700.0,
1995-09-08,119.0,837.0,53.0,,,204.0,,,215.0,5620.0,
1995-09-11,119.0,837.0,53.0,,,205.0,,,216.0,5620.0,
1995-09-13,119.0,837.0,53.0,,,205.0,,,216.0,5620.0,
1995-09-15,117.0,837.0,53.0,,,205.0,,,217.0,5620.0,
1995-09-18,117.0,837.0,53.0,,,205.0,,,218.0,5620.0,
1995-09-20,118.0,837.0,53.0,,,207.0,,,220.0,5600.0,
1995-09-22,119.0,837.0,52.0,,,210.0,,,225.0,5600.0,
1995-09-25,119.0,838.0,52.0,,,210.0,,,225.0,5600.0,
1995-09-27,119.0,839.0,52.0,,,211.0,,,231.0,5600.0,
1995-09-29,119.0,839.0,52.0,,,213.0,,,250.0,5600.0,
1995-10-02,119.0,842.0,52.0,,,215.0,,,250.0,5600.0,
1995-10-04,119.0,844.0,50.0,,,218.0,,,260.0,5650.0,
1995-10-06,119.0,870.0,50.0,,,218.0,,,260.0,5650.0,
1995-10-09,119.0,870.0,50.0,,,218.0,,,270.0,5650.0,
1995-10-11,119.0,890.0,50.0,,,220.0,,,272.0,5650.0,
1995-10-13,119.0,890.0,50.0,,,225.0,,,280.0,5650.0,
1995-10-16,119.0,890.0,50.0,,,225.0,,,280.0,5700.0,
1995-10-18,116.0,890.0,45.0,,,225.0,,,285.0,5800.0,
1995-10-20,116.0,890.0,45.0,,,225.0,,,286.0,5900.0,
1995-10-23,116.0,890.0,45.0,,,225.0,,,310.0,5900.0,
1995-10-25,116.0,890.0,43.0,,,225.0,,,335.0,5900.0,
1995-10-27,116.0,890.0,43.0,,,225.0,,,335.0,5900.0,
1995-10-30,116.0,890.0,43.0,,,225.0,,,335.0,5900.0,
1995-11-01,115.0,890.0,43.0,,,225.0,,,335.0,5900.0,
1995-11-03,115.0,890.0,43.0,,,225.0,,,364.0,5900.0,
1995-11-06,115.0,890.0,43.0,,,225.0,,,364.0,5900.0,
1995-11-08,115.0,890.0,43.0,,,225.0,,,364.0,5900.0,
1995-11-10,115.0,890.0,45.0,,,225.0,,,364.0,5900.0,
1995-11-13,115.0,890.0,45.0,,,225.0,,,364.0,5900.0,
1995-11-15,115.0,890.0,45.0,,,225.0,,,370.0,5900.0,
1995-11-17,115.0,890.0,45.0,,,225.0,,,370.0,5900.0,
1995-11-20,115.0,890.0,45.0,,,225.0,,,370.0,5900.0,
1995-11-22,115.0,890.0,45.0,,,225.0,,,370.0,5800.0,
1995-11-24,115.0,890.0,45.0,,,220.0,,,370.0,5800.0,
1995-11-27,117.0,790.0,40.0,,,210.0,,,310.0,5500.0,
1995-11-29,120.0,870.0,49.0,,,223.0,,,360.0,5800.0,
1995-12-04,120.0,870.0,49.0,,,223.0,,,360.0,5800.0,
1995-12-06,117.0,865.0,49.0,,,220.0,,,360.0,5800.0,
1995-12-08,117.0,865.0,49.0,,,220.0,,,360.0,5800.0,
1995-12-11,117.0,860.0,49.0,,,220.0,,,360.0,5800.0,
1995-12-13,117.0,860.0,49.0,,,220.0,,,360.0,5800.0,
1995-12-15,117.0,850.0,49.0,,,220.0,,,350.0,5800.0,
1995-12-18,117.0,850.0,45.0,,,220.0,,,337.0,5800.0,
1995-12-20,117.0,850.0,45.0,,,220.0,,,330.0,5800.0,
1995-12-22,117.0,840.0,49.0,,,220.0,,,330.0,5800.0,
1995-12-27,117.0,840.0,49.0,,,218.0,,,330.0,5800.0,
1995-12-29,117.0,840.0,49.0,,,218.0,,,330.0,5800.0,
1996-01-02,117.0,835.0,49.0,,,218.0,,,318.0,5800.0,
1996-01-03,117.0,830.0,49.0,,,218.0,,,315.0,5600.0,
1996-01-05,117.0,830.0,45.0,,,200.0,,,315.0,5500.0,
1996-01-08,117.0,830.0,45.0,,,200.0,,,315.0,5500.0,
1996-01-10,117.0,810.0,45.0,,,200.0,,,315.0,5500.0,
1996-01-12,117.0,815.0,40.0,,,200.0,,,315.0,5500.0,
1996-01-15,117.0,790.0,40.0,,,210.0,,,310.0,5500.0,
1996-01-17,110.0,790.0,40.0,,,210.0,,,310.0,5400.0,
1996-01-19,110.0,800.0,40.0,,,213.0,,,312.0,5500.0,
1996-01-22,110.0,800.0,45.0,,,213.0,,,312.0,5400.0,
1996-01-24,110.0,830.0,45.0,,,213.0,,,312.0,5400.0,
1996-01-26,110.0,810.0,45.0,,,213.0,,,315.0,5415.0,
1996-01-29,110.0,810.0,48.0,,,213.0,,,316.0,5415.0,
1996-01-31,112.0,808.0,48.0,,,213.0,,,318.0,5415.0,
1996-02-02,112.0,808.0,48.0,,,215.0,,,318.0,5415.0,
1996-02-05,113.0,808.0,48.0,,,213.0,,,318.0,5415.0,
1996-02-07,113.0,805.0,48.0,,,213.0,,,320.0,5415.0,
1996-02-09,113.0,790.0,49.0,,,213.0,,,320.0,5415.0,
1996-02-12,113.0,790.0,49.0,,,220.0,,,320.0,5415.0,
1996-02-14,113.0,785.0,49.0,,,220.0,,,325.0,5415.0,
1996-02-16,127.0,780.0,50.0,,,244.0,,,368.0,5415.0,
1996-02-19,113.0,780.0,49.0,,,220.0,,,340.0,5415.0,
1996-02-22,113.0,780.0,49.0,,,220.0,,,340.0,5415.0,
1996-02-23,113.0,790.0,48.0,,,219.0,,,340.0,5415.0,
1996-02-26,113.0,790.0,48.0,,,219.0,,,340.0,5415.0,
1996-02-28,115.0,790.0,47.0,,,219.0,,,340.0,5415.0,
1996-03-01,115.0,790.0,47.0,,,219.0,,,340.0,5415.0,
1996-03-04,115.0,790.0,48.0,,,235.0,,,340.0,5415.0,
1996-03-07,115.0,785.0,48.0,,,235.0,,,340.0,5415.0,
1996-03-08,114.0,785.0,48.0,,,235.0,,,340.0,5415.0,
1996-03-11,114.0,785.0,45.0,,,235.0,,,340.0,5415.0,
1996-03-13,114.0,780.0,45.0,,,235.0,,,340.0,5415.0,
1996-03-15,114.0,780.0,47.0,,,235.0,,,340.0,5415.0,
1996-03-18,114.0,780.0,47.0,,,235.0,,,340.0,5415.0,
1996-03-20,114.0,780.0,47.0,,,235.0,,,340.0,5415.0,
1996-03-22,114.0,780.0,49.0,,,235.0,,,340.0,5415.0,
1996-03-25,114.0,784.0,49.0,,,235.0,,,342.0,5415.0,
1996-03-27,114.0,784.0,49.0,,,235.0,,,345.0,5415.0,
1996-03-29,114.0,784.0,49.0,,,235.0,,,345.0,5415.0,
1996-04-01,112.0,784.0,49.0,,,235.0,,,350.0,5415.0,
1996-04-03,114.0,784.0,49.0,,,235.0,,,350.0,5415.0,
1996-04-09,114.0,784.0,49.0,,,235.0,,,350.0,5415.0,
1996-04-10,114.0,780.0,49.0,,,230.0,,,350.0,5415.0,
1996-04-12,114.0,780.0,49.0,,,230.0,,,350.0,5415.0,
1996-04-15,114.0,780.0,49.0,,,233.0,,,350.0,5415.0,
1996-04-17,114.0,760.0,49.0,,,233.0,,,350.0,5415.0,
1996-04-19,114.0,760.0,49.0,,,233.0,,,350.0,5415.0,
1996-04-22,114.0,765.0,49.0,,,233.0,,,350.0,5415.0,
1996-04-24,114.0,780.0,49.0,,,233.0,,,360.0,5000.0,
1996-04-26,113.0,800.0,49.0,,,233.0,,,360.0,5600.0,
1996-04-29,113.0,815.0,47.0,,,233.0,,,360.0,5600.0,
1996-05-02,113.0,815.0,47.0,,,233.0,,,360.0,5600.0,
1996-05-03,113.0,815.0,47.0,,,235.0,,,360.0,5600.0,
1996-05-06,112.0,815.0,45.0,,,235.0,,,360.0,5600.0,
1996-05-08,112.0,820.0,44.0,,,235.0,,,360.0,5600.0,
1996-05-10,112.0,820.0,44.0,,,235.0,,,362.0,5600.0,
1996-05-13,112.0,823.0,44.0,,,235.0,,,362.0,5600.0,
1996-05-15,112.0,824.0,45.0,,,235.0,,,368.0,5600.0,
1996-05-17,112.0,821.0,45.0,,,238.0,,,373.0,5600.0,539.0
1996-05-20,112.0,821.0,45.0,,,238.0,,,373.0,5600.0,555.0
1996-05-22,112.0,821.0,45.0,,,240.0,,,373.0,5600.0,585.0
1996-05-24,112.0,821.0,45.0,,,240.0,,,373.0,5600.0,595.0
1996-05-27,112.0,821.0,45.0,,,240.0,,,373.0,5600.0,595.0
1996-05-29,112.0,830.0,45.0,,,243.0,,,374.0,5600.0,640.0
1996-05-31,112.0,830.0,45.0,,,245.0,,,374.0,5600.0,640.0
1996-06-03,112.0,830.0,45.0,,,245.0,,,374.0,5600.0,646.0
1996-06-05,112.0,830.0,45.0,,,245.0,,,374.0,5600.0,650.0
1996-06-07,112.0,830.0,45.0,,,245.0,,,374.0,5600.0,656.0
1996-06-10,110.0,830.0,45.0,,,245.0,,,374.0,5600.0,662.0
1996-06-12,110.0,830.0,45.0,,,245.0,,,374.0,5600.0,662.0
1996-06-14,110.0,830.0,45.0,,,245.0,,,373.0,5600.0,665.0
1996-06-17,110.0,830.0,45.0,,,245.0,,,373.0,5600.0,665.0
1996-06-19,110.0,830.0,45.0,,,245.0,,,370.0,5600.0,665.0
1996-06-21,110.0,830.0,50.0,,,245.0,,,370.0,5600.0,665.0
1996-06-24,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,665.0
1996-06-26,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-06-28,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-02,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-03,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-05,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-08,110.0,829.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-10,110.0,825.0,50.0,,,245.0,,,370.0,5600.0,664.0
1996-07-12,110.0,825.0,50.0,,,245.0,,,365.0,5600.0,664.0
1996-07-15,110.0,825.0,50.0,,,245.0,,,365.0,5600.0,664.0
1996-07-17,110.0,820.0,50.0,,,245.0,,,365.0,5600.0,666.0
1996-07-19,110.0,840.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-07-22,112.0,820.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-07-24,114.0,820.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-07-26,110.0,811.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-07-29,115.0,811.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-07-31,120.0,835.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-08-02,127.0,835.0,50.0,,,245.0,,,360.0,5600.0,666.0
1996-08-05,127.0,820.0,50.0,,,244.0,,,360.0,5600.0,666.0
1996-08-07,127.0,820.0,50.0,,,244.0,,,360.0,5600.0,666.0
1996-08-09,127.0,810.0,50.0,,,244.0,,,360.0,5600.0,670.0
1996-08-12,127.0,805.0,50.0,,,244.0,,,360.0,5600.0,670.0
1996-08-14,127.0,805.0,50.0,,,241.0,,,363.0,5600.0,670.0
1996-08-16,127.0,805.0,50.0,,,241.0,,,370.0,5580.0,670.0
1996-08-19,127.0,805.0,50.0,,,241.0,,,375.0,5580.0,678.0
1996-08-21,127.0,805.0,50.0,,,243.0,,,375.0,5580.0,690.0
1996-08-23,127.0,805.0,50.0,,,243.0,,,375.0,5580.0,692.0
1996-08-26,127.0,805.0,50.0,,,243.0,,,375.0,5580.0,695.0
1996-08-28,129.0,805.0,50.0,,,243.0,,,375.0,5580.0,700.0
1996-08-30,130.0,805.0,50.0,,,243.0,,,375.0,5580.0,712.0
1996-09-02,130.0,805.0,50.0,,,243.0,,,375.0,5530.0,720.0
1996-09-04,130.0,800.0,50.0,,,243.0,,,377.0,5530.0,723.0
1996-09-06,130.0,800.0,50.0,,,243.0,,,377.0,5530.0,729.0
1996-09-09,130.0,800.0,50.0,,,243.0,,,380.0,5530.0,738.0
1996-09-11,130.0,800.0,50.0,,,243.0,,,380.0,5500.0,742.0
1996-09-13,130.0,799.0,50.0,,,243.0,,,383.0,5500.0,750.0
1996-09-16,130.0,799.0,50.0,,,243.0,,,383.0,5500.0,750.0
1996-09-18,130.0,797.0,49.0,,,243.0,,,383.0,5500.0,750.0
1996-09-20,130.0,797.0,49.0,,,243.0,,,386.0,5500.0,750.0
1996-09-23,130.0,797.0,49.0,,,243.0,,,390.0,5500.0,750.0
1996-09-25,130.0,790.0,49.0,,,243.0,,,391.0,5500.0,750.0
1996-09-27,130.0,790.0,49.0,,,243.0,,,395.0,5500.0,760.0
1996-09-30,130.0,797.0,49.0,,,243.0,,,395.0,5500.0,761.0
1996-10-02,130.0,797.0,49.0,,,243.0,,,401.0,5500.0,761.0
1996-10-04,130.0,790.0,50.0,,,242.0,,,401.0,5500.0,761.0
1996-10-07,130.0,794.0,50.0,,,242.0,,,401.0,5300.0,761.0
1996-10-09,130.0,794.0,50.0,,,242.0,,,401.0,5300.0,762.0
1996-10-11,130.0,797.0,50.0,,,242.0,,,402.0,5300.0,762.0
1996-10-14,130.0,797.0,50.0,,,242.0,,,405.0,5300.0,770.0
1996-10-16,130.0,797.0,50.0,,,242.0,,,408.0,5300.0,770.0
1996-10-18,130.0,793.0,55.0,,,242.0,,,408.0,5300.0,769.0
1996-10-21,130.0,793.0,55.0,,,242.0,,,405.0,5300.0,730.0
1996-10-23,130.0,793.0,55.0,,,242.0,,,405.0,5200.0,730.0
1996-10-25,130.0,793.0,55.0,,,242.0,,,405.0,5200.0,719.0
1996-10-28,130.0,793.0,55.0,,,242.0,,,405.0,5200.0,718.0
1996-10-30,129.0,793.0,54.0,,,242.0,,,405.0,5200.0,718.0
1996-11-01,129.0,793.0,54.0,,,242.0,,,406.0,5200.0,718.0
1996-11-04,129.0,793.0,54.0,,,242.0,,,406.0,5200.0,718.0
1996-11-06,129.0,793.0,53.0,,,244.0,,,406.0,5200.0,718.0
1996-11-08,129.0,793.0,53.0,,,244.0,,,406.0,5200.0,718.0
1996-11-11,129.0,793.0,53.0,,,244.0,,,406.0,5200.0,718.0
1996-11-13,124.0,793.0,51.0,,,244.0,,,406.0,5200.0,718.0
1996-11-15,127.0,793.0,51.0,,,244.0,,,406.0,5200.0,718.0
1996-11-18,127.0,793.0,51.0,,,242.0,,,406.0,5200.0,701.0
1996-11-20,127.0,793.0,50.0,,,244.0,,,406.0,5200.0,701.0
1996-11-22,127.0,793.0,50.0,,,244.0,,,406.0,5400.0,701.0
1996-11-25,127.0,793.0,50.0,,,242.0,,,406.0,5400.0,701.0
1996-11-27,128.0,790.0,50.0,,,242.0,,,406.0,5400.0,701.0
1996-11-28,128.0,790.0,50.0,1410.0,,242.0,,,404.0,5400.0,701.0
1996-12-02,128.0,785.0,50.0,1415.0,,242.0,,,404.0,5400.0,701.0
1996-12-04,130.0,785.0,50.0,1415.0,,244.0,,,404.0,5400.0,701.0
1996-12-09,130.0,780.0,50.0,1415.0,,244.0,,,404.0,4900.0,701.0
1996-12-11,130.0,780.0,50.0,1415.0,,244.0,,,402.0,4900.0,701.0
1996-12-13,130.0,800.0,50.0,1415.0,,246.0,,,401.0,4900.0,701.0
1996-12-16,132.0,800.0,50.0,1415.0,,260.0,,,401.0,4900.0,701.0
1996-12-18,135.0,800.0,53.0,1415.0,,264.0,,,401.0,4900.0,701.0
1996-12-20,135.0,800.0,53.0,1415.0,,275.0,,,401.0,5100.0,701.0
1996-12-23,135.0,800.0,53.0,1415.0,,275.0,,,404.0,5000.0,701.0
1996-12-27,135.0,800.0,53.0,1415.0,,275.0,,,404.0,5000.0,701.0
1996-12-30,132.0,800.0,50.0,1415.0,,260.0,,,401.0,4900.0,701.0
1997-01-02,136.0,780.0,53.0,1415.0,,275.0,,,404.0,5000.0,701.0
1997-01-03,136.0,780.0,53.0,1415.0,,275.0,,,404.0,5000.0,701.0
1997-01-06,136.0,775.0,53.0,1415.0,,300.0,,,404.0,5000.0,701.0
1997-01-08,136.0,775.0,55.0,1415.0,,300.0,,,404.0,5000.0,701.0
1997-01-10,136.0,775.0,55.0,1415.0,,300.0,,,404.0,5000.0,701.0
1997-01-13,136.0,775.0,55.0,1415.0,,310.0,,,404.0,5000.0,701.0
1997-01-15,136.0,760.0,55.0,1410.0,,315.0,,,404.0,4750.0,700.0
1997-01-17,136.0,765.0,55.0,1410.0,,315.0,,,404.0,5000.0,700.0
1997-01-20,136.0,760.0,56.0,1415.0,,315.0,,,404.0,5000.0,700.0
1997-01-22,136.0,760.0,56.0,1415.0,,315.0,,,390.0,4900.0,700.0
1997-01-24,136.0,750.0,55.0,1410.0,,315.0,,,390.0,5000.0,700.0
1997-01-27,136.0,775.0,55.0,1410.0,,315.0,,,390.0,5000.0,700.0
1997-01-29,136.0,775.0,55.0,1410.0,,315.0,,,400.0,5000.0,620.0
1997-01-31,140.0,760.0,55.0,1410.0,,315.0,,,400.0,4600.0,630.0
1997-02-01,135.0,775.0,55.0,1410.0,,315.0,,,400.0,4600.0,640.0
1997-02-03,139.0,760.0,54.0,1400.0,,315.0,,,400.0,4600.0,640.0
1997-02-04,139.0,750.0,54.0,1400.0,,350.0,,,400.0,4600.0,640.0
1997-02-10,140.0,749.0,54.0,1400.0,,350.0,,,400.0,4600.0,640.0
1997-02-12,140.0,749.0,53.0,1400.0,,350.0,,,400.0,4600.0,600.0
1997-02-14,140.0,749.0,53.0,1400.0,,350.0,,,400.0,4600.0,650.0
1997-02-17,140.0,749.0,53.0,1400.0,,350.0,,,400.0,4600.0,655.0
1997-02-19,140.0,755.0,53.0,1400.0,,350.0,,,400.0,4600.0,660.0
1997-02-21,140.0,760.0,53.0,1400.0,,350.0,,,400.0,4600.0,660.0
1997-02-24,140.0,765.0,53.0,1400.0,,350.0,,,398.0,4600.0,660.0
1997-02-26,140.0,768.0,53.0,1345.0,,350.0,,,398.0,4600.0,645.0
1997-02-28,140.0,770.0,53.0,1345.0,,350.0,,,398.0,4600.0,645.0
1997-03-03,140.0,775.0,53.0,1340.0,,350.0,,,398.0,4600.0,645.0
1997-03-05,140.0,790.0,53.0,1335.0,,350.0,,,398.0,4800.0,645.0
1997-03-07,140.0,790.0,53.0,1333.0,,350.0,,,398.0,4800.0,645.0
1997-03-10,140.0,790.0,53.0,1333.0,,350.0,,,398.0,4800.0,630.0
1997-03-12,140.0,790.0,55.0,1333.0,,350.0,,,395.0,5000.0,628.0
1997-03-14,140.0,800.0,55.0,1333.0,,354.0,,,390.0,5000.0,628.0
1997-03-17,140.0,800.0,55.0,1333.0,,354.0,,,390.0,5000.0,628.0
1997-03-19,140.0,810.0,55.0,1300.0,,354.0,,,389.0,5000.0,619.0
1997-03-21,140.0,810.0,55.0,1300.0,,354.0,,,389.0,5000.0,619.0
1997-03-24,140.0,810.0,55.0,1300.0,,355.0,,,389.0,5000.0,609.0
1997-03-26,140.0,810.0,57.0,1300.0,,356.0,,,388.0,5100.0,609.0
1997-04-01,140.0,810.0,58.0,1200.0,,356.0,,,388.0,5200.0,609.0
1997-04-02,140.0,821.0,58.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-03,140.0,821.0,60.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-07,138.0,823.0,60.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-09,138.0,825.0,62.0,1100.0,,356.0,,,388.0,5200.0,540.0
1997-04-11,140.0,832.0,62.0,1100.0,,356.0,,,388.0,5200.0,580.0
1997-04-14,141.0,835.0,62.0,1100.0,,356.0,,,388.0,5200.0,600.0
1997-04-16,140.0,838.0,70.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-18,140.0,838.0,70.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-21,140.0,842.0,70.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-23,140.0,843.0,72.0,1200.0,,356.0,,,388.0,5200.0,600.0
1997-04-25,145.0,847.0,73.0,1200.0,,357.0,,,388.0,5200.0,610.0
1997-04-28,145.0,848.0,73.0,1200.0,,357.0,,,388.0,5200.0,612.0
1997-04-30,145.0,851.0,73.0,1200.0,,357.0,,,388.0,5200.0,612.0
1997-05-02,145.0,851.0,73.0,1180.0,,357.0,,,388.0,5200.0,615.0
1997-05-05,145.0,855.0,75.0,1210.0,,357.0,,,388.0,5200.0,625.0
1997-05-07,146.0,855.0,75.0,1210.0,,357.0,,,388.0,5200.0,635.0
1997-05-09,146.0,858.0,77.0,1210.0,,357.0,,,386.0,5300.0,645.0
