Date,SWL,ALW,GCB,SCB,GGBL,MLC,PBC,UNIL,HFC,CMLT,FML
1995-01-04,,,,5830.0,191.0,35.0,,809.0,,,286.0
1995-01-06,,,,5830.0,191.0,35.0,,809.0,,,286.0
1995-01-09,,,,5830.0,191.0,35.0,,809.0,,,286.0
1995-01-11,,,,5830.0,193.0,35.0,,809.0,,,282.0
1995-01-13,,,,5830.0,195.0,35.0,,805.0,,,282.0
1995-01-16,,,,5830.0,195.0,35.0,,804.0,,,282.0
1995-01-18,,,,5830.0,198.0,35.0,,802.0,,,281.0
1995-01-20,,,,5810.0,204.0,35.0,,802.0,,,281.0
1995-01-23,,,,5810.0,204.0,35.0,,800.0,,,281.0
1995-01-25,,,,5810.0,204.0,35.0,,800.0,,,278.0
1995-01-27,,,,5810.0,204.0,35.0,,800.0,,,278.0
1995-01-30,,,,5810.0,204.0,35.0,,800.0,,,278.0
1995-02-01,,,,5800.0,204.0,35.0,,800.0,,,278.0
1995-02-03,,,,5800.0,204.0,35.0,,800.0,,,276.0
1995-02-06,,,,5800.0,204.0,35.0,,800.0,,,265.0
1995-02-08,,,,5800.0,204.0,35.0,,800.0,,,265.0
1995-02-10,,,,5800.0,204.0,35.0,,800.0,,,265.0
1995-02-13,,,,5800.0,204.0,35.0,,800.0,,,263.0
1995-02-15,,,,5800.0,204.0,35.0,,805.0,,,263.0
1995-02-17,,,,5800.0,204.0,35.0,,810.0,,,263.0
1995-02-20,,,,5800.0,204.0,35.0,,810.0,,,262.0
1995-02-22,,,,6000.0,204.0,36.0,,810.0,,,262.0
1995-02-24,,,,6000.0,204.0,36.0,,810.0,,,262.0
1995-02-27,,,,5800.0,202.0,37.0,,810.0,,,262.0
1995-03-01,,,,5800.0,202.0,37.0,,810.0,,,250.0
1995-03-03,,,,5800.0,202.0,40.0,,810.0,,,250.0
1995-03-08,,,,5800.0,202.0,44.0,,810.0,,,240.0
1995-03-10,,,,5800.0,202.0,50.0,,810.0,,,240.0
1995-03-13,,,,5800.0,202.0,52.0,,810.0,,,240.0
1995-03-15,,,,5800.0,202.0,60.0,,810.0,,,240.0
1995-03-17,,,,5800.0,202.0,60.0,,810.0,102.0,,235.0
1995-03-20,,,,5800.0,202.0,60.0,,810.0,104.0,,235.0
1995-03-22,,,,5800.0,202.0,58.0,,810.0,105.0,,230.0
1995-03-24,,,,5800.0,202.0,58.0,,811.0,107.0,,229.0
1995-03-27,,,,5800.0,202.0,58.0,,811.0,110.0,,228.0
1995-03-29,,,,5800.0,202.0,58.0,,811.0,113.0,,228.0
1995-03-31,,,,5800.0,200.0,58.0,,813.0,119.0,,228.0
1995-04-03,,,,5800.0,200.0,58.0,,813.0,121.0,,228.0
1995-04-05,,,,5800.0,200.0,58.0,,812.0,121.0,,195.0
1995-04-07,,,,5800.0,200.0,58.0,,812.0,121.0,,198.0
1995-04-10,,,,5800.0,200.0,57.0,,812.0,121.0,,208.0
1995-04-10,,,,5800.0,200.0,57.0,,812.0,121.0,,200.0
1995-04-12,,,,5800.0,200.0,57.0,,812.0,121.0,,200.0
1995-04-18,,,,5800.0,200.0,57.0,,812.0,121.0,,202.0
1995-04-19,,,,5800.0,200.0,57.0,,812.0,121.0,,203.0
1995-04-21,,,,5800.0,200.0,56.0,,811.0,121.0,,203.0
1995-04-24,,,,5800.0,200.0,56.0,,811.0,121.0,,203.0
1995-04-26,,,,5800.0,200.0,53.0,,811.0,121.0,,205.0
1995-04-28,,,,5800.0,202.0,55.0,,811.0,121.0,,207.0
1995-05-02,,,,5800.0,200.0,55.0,,811.0,121.0,,207.0
1995-05-03,,,,5800.0,200.0,55.0,,811.0,121.0,,207.0
1995-05-05,,,,5800.0,200.0,55.0,,811.0,121.0,,207.0
1995-05-08,,,,5800.0,200.0,56.0,,812.0,121.0,,207.0
1995-05-12,,,,5800.0,200.0,57.0,,812.0,121.0,,208.0
1995-05-15,,,,5800.0,200.0,58.0,,812.0,121.0,,208.0
1995-05-17,,,,5800.0,200.0,59.0,,815.0,121.0,,211.0
1995-05-19,,,,5800.0,200.0,59.0,,815.0,121.0,,213.0
1995-05-22,,,,5800.0,200.0,59.0,,816.0,121.0,,213.0
1995-05-24,,,,5800.0,200.0,59.0,,817.0,121.0,,215.0
1995-05-26,,,,5800.0,195.0,58.0,,817.0,121.0,,215.0
1995-05-29,,,,5800.0,200.0,57.0,,817.0,121.0,,215.0
1995-05-31,,,,5800.0,200.0,57.0,,820.0,121.0,,215.0
1995-06-02,,,,5200.0,205.0,57.0,,830.0,121.0,,215.0
1995-06-06,,,,5400.0,205.0,57.0,,838.0,121.0,,217.0
1995-06-07,,,,5400.0,205.0,57.0,,838.0,121.0,,218.0
1995-06-09,,,,5400.0,206.0,57.0,,842.0,121.0,,220.0
1995-06-12,,,,5400.0,206.0,57.0,,842.0,121.0,,220.0
1995-06-14,,,,5400.0,206.0,57.0,,843.0,121.0,,220.0
1995-06-16,,,,5400.0,206.0,57.0,,843.0,121.0,,220.0
1995-06-19,,,,5400.0,206.0,57.0,,842.0,121.0,,220.0
1995-06-21,,,,5380.0,206.0,57.0,,842.0,120.0,,220.0
1995-06-23,,,,5400.0,206.0,57.0,,842.0,120.0,,220.0
1995-06-26,,,,5200.0,206.0,57.0,,841.0,120.0,,220.0
1995-06-28,,,,5400.0,210.0,57.0,,841.0,120.0,,220.0
1995-06-30,,,,5400.0,210.0,57.0,,841.0,119.0,,220.0
1995-07-04,,,,5400.0,210.0,57.0,,841.0,119.0,,220.0
1995-07-05,,,,5400.0,210.0,57.0,,841.0,119.0,,220.0
1995-07-07,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-10,,,,5400.0,210.0,56.0,,841.0,119.0,,218.0
1995-07-12,,,,5390.0,210.0,56.0,,841.0,119.0,,218.0
1995-07-14,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-17,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-19,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-21,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-24,,,,5400.0,210.0,55.0,,841.0,119.0,,218.0
1995-07-26,,,,5400.0,210.0,55.0,,841.0,118.0,,218.0
1995-07-28,,,,5400.0,210.0,55.0,,841.0,118.0,,217.0
1995-07-31,,,,5500.0,210.0,55.0,,841.0,118.0,,217.0
1995-08-02,,,,5500.0,210.0,55.0,,841.0,115.0,,216.0
1995-08-04,,,,5600.0,210.0,55.0,,841.0,115.0,,214.0
1995-08-07,,,,5600.0,210.0,55.0,,841.0,116.0,,214.0
1995-08-09,,,,5700.0,210.0,55.0,,840.0,117.0,,210.0
1995-08-11,,,,5730.0,210.0,55.0,,840.0,118.0,,210.0
1995-08-14,,,,5730.0,210.0,55.0,,838.0,119.0,,210.0
1995-08-16,,,,5730.0,210.0,55.0,,837.0,119.0,,210.0
1995-08-18,,,,5730.0,210.0,55.0,,837.0,119.0,,210.0
1995-08-21,,,,5730.0,210.0,55.0,,837.0,119.0,,212.0
1995-08-23,,,,5730.0,210.0,55.0,,837.0,119.0,,212.0
1995-08-25,,,,5730.0,210.0,54.0,,837.0,119.0,,213.0
1995-08-28,,,,5730.0,210.0,54.0,,840.0,119.0,,213.0
1995-08-30,,,,5700.0,200.0,53.0,,838.0,119.0,,213.0
1995-09-01,,,,5700.0,190.0,53.0,,837.0,119.0,,213.0
1995-09-04,,,,5700.0,200.0,53.0,,837.0,119.0,,214.0
1995-09-06,,,,5700.0,204.0,53.0,,837.0,119.0,,214.0
1995-09-08,,,,5620.0,204.0,53.0,,837.0,119.0,,215.0
1995-09-11,,,,5620.0,205.0,53.0,,837.0,119.0,,216.0
1995-09-13,,,,5620.0,205.0,53.0,,837.0,119.0,,216.0
1995-09-15,,,,5620.0,205.0,53.0,,837.0,117.0,,217.0
1995-09-18,,,,5620.0,205.0,53.0,,837.0,117.0,,218.0
1995-09-20,,,,5600.0,207.0,53.0,,837.0,118.0,,220.0
1995-09-22,,,,5600.0,210.0,52.0,,837.0,119.0,,225.0
1995-09-25,,,,5600.0,210.0,52.0,,838.0,119.0,,225.0
1995-09-27,,,,5600.0,211.0,52.0,,839.0,119.0,,231.0
1995-09-29,,,,5600.0,213.0,52.0,,839.0,119.0,,250.0
1995-10-02,,,,5600.0,215.0,52.0,,842.0,119.0,,250.0
1995-10-04,,,,5650.0,218.0,50.0,,844.0,119.0,,260.0
1995-10-06,,,,5650.0,218.0,50.0,,870.0,119.0,,260.0
1995-10-09,,,,5650.0,218.0,50.0,,870.0,119.0,,270.0
1995-10-11,,,,5650.0,220.0,50.0,,890.0,119.0,,272.0
1995-10-13,,,,5650.0,225.0,50.0,,890.0,119.0,,280.0
1995-10-16,,,,5700.0,225.0,50.0,,890.0,119.0,,280.0
1995-10-18,,,,5800.0,225.0,45.0,,890.0,116.0,,285.0
1995-10-20,,,,5900.0,225.0,45.0,,890.0,116.0,,286.0
1995-10-23,,,,5900.0,225.0,45.0,,890.0,116.0,,310.0
1995-10-25,,,,5900.0,225.0,43.0,,890.0,116.0,,335.0
1995-10-27,,,,5900.0,225.0,43.0,,890.0,116.0,,335.0
1995-10-30,,,,5900.0,225.0,43.0,,890.0,116.0,,335.0
1995-11-01,,,,5900.0,225.0,43.0,,890.0,115.0,,335.0
1995-11-03,,,,5900.0,225.0,43.0,,890.0,115.0,,364.0
1995-11-06,,,,5900.0,225.0,43.0,,890.0,115.0,,364.0
1995-11-08,,,,5900.0,225.0,43.0,,890.0,115.0,,364.0
1995-11-10,,,,5900.0,225.0,45.0,,890.0,115.0,,364.0
1995-11-13,,,,5900.0,225.0,45.0,,890.0,115.0,,364.0
1995-11-15,,,,5900.0,225.0,45.0,,890.0,115.0,,370.0
1995-11-17,,,,5900.0,225.0,45.0,,890.0,115.0,,370.0
1995-11-20,,,,5900.0,225.0,45.0,,890.0,115.0,,370.0
1995-11-22,,,,5800.0,225.0,45.0,,890.0,115.0,,370.0
1995-11-24,,,,5800.0,220.0,45.0,,890.0,115.0,,370.0
1995-11-27,,,,5500.0,210.0,40.0,,790.0,117.0,,310.0
1995-11-29,,,,5800.0,223.0,49.0,,870.0,120.0,,360.0
1995-12-04,,,,5800.0,223.0,49.0,,870.0,120.0,,360.0
1995-12-06,,,,5800.0,220.0,49.0,,865.0,117.0,,360.0
1995-12-08,,,,5800.0,220.0,49.0,,865.0,117.0,,360.0
1995-12-11,,,,5800.0,220.0,49.0,,860.0,117.0,,360.0
1995-12-13,,,,5800.0,220.0,49.0,,860.0,117.0,,360.0
1995-12-15,,,,5800.0,220.0,49.0,,850.0,117.0,,350.0
1995-12-18,,,,5800.0,220.0,45.0,,850.0,117.0,,337.0
1995-12-20,,,,5800.0,220.0,45.0,,850.0,117.0,,330.0
1995-12-22,,,,5800.0,220.0,49.0,,840.0,117.0,,330.0
1995-12-27,,,,5800.0,218.0,49.0,,840.0,117.0,,330.0
1995-12-29,,,,5800.0,218.0,49.0,,840.0,117.0,,330.0
1996-01-02,,,,5800.0,218.0,49.0,,835.0,117.0,,318.0
1996-01-03,,,,5600.0,218.0,49.0,,830.0,117.0,,315.0
1996-01-05,,,,5500.0,200.0,45.0,,830.0,117.0,,315.0
1996-01-08,,,,5500.0,200.0,45.0,,830.0,117.0,,315.0
1996-01-10,,,,5500.0,200.0,45.0,,810.0,117.0,,315.0
1996-01-12,,,,5500.0,200.0,40.0,,815.0,117.0,,315.0
1996-01-15,,,,5500.0,210.0,40.0,,790.0,117.0,,310.0
1996-01-17,,,,5400.0,210.0,40.0,,790.0,110.0,,310.0
1996-01-19,,,,5500.0,213.0,40.0,,800.0,110.0,,312.0
1996-01-22,,,,5400.0,213.0,45.0,,800.0,110.0,,312.0
1996-01-24,,,,5400.0,213.0,45.0,,830.0,110.0,,312.0
1996-01-26,,,,5415.0,213.0,45.0,,810.0,110.0,,315.0
1996-01-29,,,,5415.0,213.0,48.0,,810.0,110.0,,316.0
1996-01-31,,,,5415.0,213.0,48.0,,808.0,112.0,,318.0
1996-02-02,,,,5415.0,215.0,48.0,,808.0,112.0,,318.0
1996-02-05,,,,5415.0,213.0,48.0,,808.0,113.0,,318.0
1996-02-07,,,,5415.0,213.0,48.0,,805.0,113.0,,320.0
1996-02-09,,,,5415.0,213.0,49.0,,790.0,113.0,,320.0
1996-02-12,,,,5415.0,220.0,49.0,,790.0,113.0,,320.0
1996-02-14,,,,5415.0,220.0,49.0,,785.0,113.0,,325.0
1996-02-16,,,,5415.0,244.0,50.0,,780.0,127.0,,368.0
1996-02-19,,,,5415.0,220.0,49.0,,780.0,113.0,,340.0
1996-02-22,,,,5415.0,220.0,49.0,,780.0,113.0,,340.0
1996-02-23,,,,5415.0,219.0,48.0,,790.0,113.0,,340.0
1996-02-26,,,,5415.0,219.0,48.0,,790.0,113.0,,340.0
1996-02-28,,,,5415.0,219.0,47.0,,790.0,115.0,,340.0
1996-03-01,,,,5415.0,219.0,47.0,,790.0,115.0,,340.0
1996-03-04,,,,5415.0,235.0,48.0,,790.0,115.0,,340.0
1996-03-07,,,,5415.0,235.0,48.0,,785.0,115.0,,340.0
1996-03-08,,,,5415.0,235.0,48.0,,785.0,114.0,,340.0
1996-03-11,,,,5415.0,235.0,45.0,,785.0,114.0,,340.0
1996-03-13,,,,5415.0,235.0,45.0,,780.0,114.0,,340.0
1996-03-15,,,,5415.0,235.0,47.0,,780.0,114.0,,340.0
1996-03-18,,,,5415.0,235.0,47.0,,780.0,114.0,,340.0
1996-03-20,,,,5415.0,235.0,47.0,,780.0,114.0,,340.0
1996-03-22,,,,5415.0,235.0,49.0,,780.0,114.0,,340.0
1996-03-25,,,,5415.0,235.0,49.0,,784.0,114.0,,342.0
1996-03-27,,,,5415.0,235.0,49.0,,784.0,114.0,,345.0
1996-03-29,,,,5415.0,235.0,49.0,,784.0,114.0,,345.0
1996-04-01,,,,5415.0,235.0,49.0,,784.0,112.0,,350.0
1996-04-03,,,,5415.0,235.0,49.0,,784.0,114.0,,350.0
1996-04-09,,,,5415.0,235.0,49.0,,784.0,114.0,,350.0
1996-04-10,,,,5415.0,230.0,49.0,,780.0,114.0,,350.0
1996-04-12,,,,5415.0,230.0,49.0,,780.0,114.0,,350.0
1996-04-15,,,,5415.0,233.0,49.0,,780.0,114.0,,350.0
1996-04-17,,,,5415.0,233.0,49.0,,760.0,114.0,,350.0
1996-04-19,,,,5415.0,233.0,49.0,,760.0,114.0,,350.0
1996-04-22,,,,5415.0,233.0,49.0,,765.0,114.0,,350.0
1996-04-24,,,,5000.0,233.0,49.0,,780.0,114.0,,360.0
1996-04-26,,,,5600.0,233.0,49.0,,800.0,113.0,,360.0
1996-04-29,,,,5600.0,233.0,47.0,,815.0,113.0,,360.0
1996-05-02,,,,5600.0,233.0,47.0,,815.0,113.0,,360.0
1996-05-03,,,,5600.0,235.0,47.0,,815.0,113.0,,360.0
1996-05-06,,,,5600.0,235.0,45.0,,815.0,112.0,,360.0
1996-05-08,,,,5600.0,235.0,44.0,,820.0,112.0,,360.0
1996-05-10,,,,5600.0,235.0,44.0,,820.0,112.0,,362.0
1996-05-13,,,,5600.0,235.0,44.0,,823.0,112.0,,362.0
1996-05-15,,,,5600.0,235.0,45.0,,824.0,112.0,,368.0
1996-05-17,,,539.0,5600.0,238.0,45.0,,821.0,112.0,,373.0
1996-05-20,,,555.0,5600.0,238.0,45.0,,821.0,112.0,,373.0
1996-05-22,,,585.0,5600.0,240.0,45.0,,821.0,112.0,,373.0
1996-05-24,,,595.0,5600.0,240.0,45.0,,821.0,112.0,,373.0
1996-05-27,,,595.0,5600.0,240.0,45.0,,821.0,112.0,,373.0
1996-05-29,,,640.0,5600.0,243.0,45.0,,830.0,112.0,,374.0
1996-05-31,,,640.0,5600.0,245.0,45.0,,830.0,112.0,,374.0
1996-06-03,,,646.0,5600.0,245.0,45.0,,830.0,112.0,,374.0
1996-06-05,,,650.0,5600.0,245.0,45.0,,830.0,112.0,,374.0
1996-06-07,,,656.0,5600.0,245.0,45.0,,830.0,112.0,,374.0
1996-06-10,,,662.0,5600.0,245.0,45.0,,830.0,110.0,,374.0
1996-06-12,,,662.0,5600.0,245.0,45.0,,830.0,110.0,,374.0
1996-06-14,,,665.0,5600.0,245.0,45.0,,830.0,110.0,,373.0
1996-06-17,,,665.0,5600.0,245.0,45.0,,830.0,110.0,,373.0
1996-06-19,,,665.0,5600.0,245.0,45.0,,830.0,110.0,,370.0
1996-06-21,,,665.0,5600.0,245.0,50.0,,830.0,110.0,,370.0
1996-06-24,,,665.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-06-26,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-06-28,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-07-02,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-07-03,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-07-05,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-07-08,,,664.0,5600.0,245.0,50.0,,829.0,110.0,,370.0
1996-07-10,,,664.0,5600.0,245.0,50.0,,825.0,110.0,,370.0
1996-07-12,,,664.0,5600.0,245.0,50.0,,825.0,110.0,,365.0
1996-07-15,,,664.0,5600.0,245.0,50.0,,825.0,110.0,,365.0
1996-07-17,,,666.0,5600.0,245.0,50.0,,820.0,110.0,,365.0
1996-07-19,,,666.0,5600.0,245.0,50.0,,840.0,110.0,,360.0
1996-07-22,,,666.0,5600.0,245.0,50.0,,820.0,112.0,,360.0
1996-07-24,,,666.0,5600.0,245.0,50.0,,820.0,114.0,,360.0
1996-07-26,,,666.0,5600.0,245.0,50.0,,811.0,110.0,,360.0
1996-07-29,,,666.0,5600.0,245.0,50.0,,811.0,115.0,,360.0
1996-07-31,,,666.0,5600.0,245.0,50.0,,835.0,120.0,,360.0
1996-08-02,,,666.0,5600.0,245.0,50.0,,835.0,127.0,,360.0
1996-08-05,,,666.0,5600.0,244.0,50.0,,820.0,127.0,,360.0
1996-08-07,,,666.0,5600.0,244.0,50.0,,820.0,127.0,,360.0
1996-08-09,,,670.0,5600.0,244.0,50.0,,810.0,127.0,,360.0
1996-08-12,,,670.0,5600.0,244.0,50.0,,805.0,127.0,,360.0
1996-08-14,,,670.0,5600.0,241.0,50.0,,805.0,127.0,,363.0
1996-08-16,,,670.0,5580.0,241.0,50.0,,805.0,127.0,,370.0
1996-08-19,,,678.0,5580.0,241.0,50.0,,805.0,127.0,,375.0
1996-08-21,,,690.0,5580.0,243.0,50.0,,805.0,127.0,,375.0
1996-08-23,,,692.0,5580.0,243.0,50.0,,805.0,127.0,,375.0
1996-08-26,,,695.0,5580.0,243.0,50.0,,805.0,127.0,,375.0
1996-08-28,,,700.0,5580.0,243.0,50.0,,805.0,129.0,,375.0
1996-08-30,,,712.0,5580.0,243.0,50.0,,805.0,130.0,,375.0
1996-09-02,,,720.0,5530.0,243.0,50.0,,805.0,130.0,,375.0
1996-09-04,,,723.0,5530.0,243.0,50.0,,800.0,130.0,,377.0
1996-09-06,,,729.0,5530.0,243.0,50.0,,800.0,130.0,,377.0
1996-09-09,,,738.0,5530.0,243.0,50.0,,800.0,130.0,,380.0
1996-09-11,,,742.0,5500.0,243.0,50.0,,800.0,130.0,,380.0
1996-09-13,,,750.0,5500.0,243.0,50.0,,799.0,130.0,,383.0
1996-09-16,,,750.0,5500.0,243.0,50.0,,799.0,130.0,,383.0
1996-09-18,,,750.0,5500.0,243.0,49.0,,797.0,130.0,,383.0
1996-09-20,,,750.0,5500.0,243.0,49.0,,797.0,130.0,,386.0
1996-09-23,,,750.0,5500.0,243.0,49.0,,797.0,130.0,,390.0
1996-09-25,,,750.0,5500.0,243.0,49.0,,790.0,130.0,,391.0
1996-09-27,,,760.0,5500.0,243.0,49.0,,790.0,130.0,,395.0
1996-09-30,,,761.0,5500.0,243.0,49.0,,797.0,130.0,,395.0
1996-10-02,,,761.0,5500.0,243.0,49.0,,797.0,130.0,,401.0
1996-10-04,,,761.0,5500.0,242.0,50.0,,790.0,130.0,,401.0
1996-10-07,,,761.0,5300.0,242.0,50.0,,794.0,130.0,,401.0
1996-10-09,,,762.0,5300.0,242.0,50.0,,794.0,130.0,,401.0
1996-10-11,,,762.0,5300.0,242.0,50.0,,797.0,130.0,,402.0
1996-10-14,,,770.0,5300.0,242.0,50.0,,797.0,130.0,,405.0
1996-10-16,,,770.0,5300.0,242.0,50.0,,797.0,130.0,,408.0
1996-10-18,,,769.0,5300.0,242.0,55.0,,793.0,130.0,,408.0
1996-10-21,,,730.0,5300.0,242.0,55.0,,793.0,130.0,,405.0
1996-10-23,,,730.0,5200.0,242.0,55.0,,793.0,130.0,,405.0
1996-10-25,,,719.0,5200.0,242.0,55.0,,793.0,130.0,,405.0
1996-10-28,,,718.0,5200.0,242.0,55.0,,793.0,130.0,,405.0
1996-10-30,,,718.0,5200.0,242.0,54.0,,793.0,129.0,,405.0
1996-11-01,,,718.0,5200.0,242.0,54.0,,793.0,129.0,,406.0
1996-11-04,,,718.0,5200.0,242.0,54.0,,793.0,129.0,,406.0
1996-11-06,,,718.0,5200.0,244.0,53.0,,793.0,129.0,,406.0
1996-11-08,,,718.0,5200.0,244.0,53.0,,793.0,129.0,,406.0
1996-11-11,,,718.0,5200.0,244.0,53.0,,793.0,129.0,,406.0
1996-11-13,,,718.0,5200.0,244.0,51.0,,793.0,124.0,,406.0
1996-11-15,,,718.0,5200.0,244.0,51.0,,793.0,127.0,,406.0
1996-11-18,,,701.0,5200.0,242.0,51.0,,793.0,127.0,,406.0
1996-11-20,,,701.0,5200.0,244.0,50.0,,793.0,127.0,,406.0
1996-11-22,,,701.0,5400.0,244.0,50.0,,793.0,127.0,,406.0
1996-11-25,,,701.0,5400.0,242.0,50.0,,793.0,127.0,,406.0
1996-11-27,,,701.0,5400.0,242.0,50.0,,790.0,128.0,,406.0
1996-11-28,,1410.0,701.0,5400.0,242.0,50.0,,790.0,128.0,,404.0
1996-12-02,,1415.0,701.0,5400.0,242.0,50.0,,785.0,128.0,,404.0
1996-12-04,,1415.0,701.0,5400.0,244.0,50.0,,785.0,130.0,,404.0
1996-12-09,,1415.0,701.0,4900.0,244.0,50.0,,780.0,130.0,,404.0
1996-12-11,,1415.0,701.0,4900.0,244.0,50.0,,780.0,130.0,,402.0
1996-12-13,,1415.0,701.0,4900.0,246.0,50.0,,800.0,130.0,,401.0
1996-12-16,,1415.0,701.0,4900.0,260.0,50.0,,800.0,132.0,,401.0
1996-12-18,,1415.0,701.0,4900.0,264.0,53.0,,800.0,135.0,,401.0
1996-12-20,,1415.0,701.0,5100.0,275.0,53.0,,800.0,135.0,,401.0
1996-12-23,,1415.0,701.0,5000.0,275.0,53.0,,800.0,135.0,,404.0
1996-12-27,,1415.0,701.0,5000.0,275.0,53.0,,800.0,135.0,,404.0
1996-12-30,,1415.0,701.0,4900.0,260.0,50.0,,800.0,132.0,,401.0
1997-01-02,,1415.0,701.0,5000.0,275.0,53.0,,780.0,136.0,,404.0
1997-01-03,,1415.0,701.0,5000.0,275.0,53.0,,780.0,136.0,,404.0
1997-01-06,,1415.0,701.0,5000.0,300.0,53.0,,775.0,136.0,,404.0
1997-01-08,,1415.0,701.0,5000.0,300.0,55.0,,775.0,136.0,,404.0
1997-01-10,,1415.0,701.0,5000.0,300.0,55.0,,775.0,136.0,,404.0
1997-01-13,,1415.0,701.0,5000.0,310.0,55.0,,775.0,136.0,,404.0
1997-01-15,,1410.0,700.0,4750.0,315.0,55.0,,760.0,136.0,,404.0
1997-01-17,,1410.0,700.0,5000.0,315.0,55.0,,765.0,136.0,,404.0
1997-01-20,,1415.0,700.0,5000.0,315.0,56.0,,760.0,136.0,,404.0
1997-01-22,,1415.0,700.0,4900.0,315.0,56.0,,760.0,136.0,,390.0
1997-01-24,,1410.0,700.0,5000.0,315.0,55.0,,750.0,136.0,,390.0
1997-01-27,,1410.0,700.0,5000.0,315.0,55.0,,775.0,136.0,,390.0
1997-01-29,,1410.0,620.0,5000.0,315.0,55.0,,775.0,136.0,,400.0
1997-01-31,,1410.0,630.0,4600.0,315.0,55.0,,760.0,140.0,,400.0
1997-02-01,,1410.0,640.0,4600.0,315.0,55.0,,775.0,135.0,,400.0
1997-02-03,,1400.0,640.0,4600.0,315.0,54.0,,760.0,139.0,,400.0
1997-02-04,,1400.0,640.0,4600.0,350.0,54.0,,750.0,139.0,,400.0
1997-02-10,,1400.0,640.0,4600.0,350.0,54.0,,749.0,140.0,,400.0
1997-02-12,,1400.0,600.0,4600.0,350.0,53.0,,749.0,140.0,,400.0
1997-02-14,,1400.0,650.0,4600.0,350.0,53.0,,749.0,140.0,,400.0
1997-02-17,,1400.0,655.0,4600.0,350.0,53.0,,749.0,140.0,,400.0
1997-02-19,,1400.0,660.0,4600.0,350.0,53.0,,755.0,140.0,,400.0
1997-02-21,,1400.0,660.0,4600.0,350.0,53.0,,760.0,140.0,,400.0
1997-02-24,,1400.0,660.0,4600.0,350.0,53.0,,765.0,140.0,,398.0
1997-02-26,,1345.0,645.0,4600.0,350.0,53.0,,768.0,140.0,,398.0
1997-02-28,,1345.0,645.0,4600.0,350.0,53.0,,770.0,140.0,,398.0
1997-03-03,,1340.0,645.0,4600.0,350.0,53.0,,775.0,140.0,,398.0
1997-03-05,,1335.0,645.0,4800.0,350.0,53.0,,790.0,140.0,,398.0
1997-03-07,,1333.0,645.0,4800.0,350.0,53.0,,790.0,140.0,,398.0
1997-03-10,,1333.0,630.0,4800.0,350.0,53.0,,790.0,140.0,,398.0
1997-03-12,,1333.0,628.0,5000.0,350.0,55.0,,790.0,140.0,,395.0
1997-03-14,,1333.0,628.0,5000.0,354.0,55.0,,800.0,140.0,,390.0
1997-03-17,,1333.0,628.0,5000.0,354.0,55.0,,800.0,140.0,,390.0
1997-03-19,,1300.0,619.0,5000.0,354.0,55.0,,810.0,140.0,,389.0
1997-03-21,,1300.0,619.0,5000.0,354.0,55.0,,810.0,140.0,,389.0
1997-03-24,,1300.0,609.0,5000.0,355.0,55.0,,810.0,140.0,,389.0
1997-03-26,,1300.0,609.0,5100.0,356.0,57.0,,810.0,140.0,,388.0
1997-04-01,,1200.0,609.0,5200.0,356.0,58.0,,810.0,140.0,,388.0
1997-04-02,,1200.0,600.0,5200.0,356.0,58.0,,821.0,140.0,,388.0
1997-04-03,,1200.0,600.0,5200.0,356.0,60.0,,821.0,140.0,,388.0
1997-04-07,,1200.0,600.0,5200.0,356.0,60.0,,823.0,138.0,,388.0
1997-04-09,,1100.0,540.0,5200.0,356.0,62.0,,825.0,138.0,,388.0
1997-04-11,,1100.0,580.0,5200.0,356.0,62.0,,832.0,140.0,,388.0
1997-04-14,,1100.0,600.0,5200.0,356.0,62.0,,835.0,141.0,,388.0
1997-04-16,,1200.0,600.0,5200.0,356.0,70.0,,838.0,140.0,,388.0
1997-04-18,,1200.0,600.0,5200.0,356.0,70.0,,838.0,140.0,,388.0
1997-04-21,,1200.0,600.0,5200.0,356.0,70.0,,842.0,140.0,,388.0
1997-04-23,,1200.0,600.0,5200.0,356.0,72.0,,843.0,140.0,,388.0
1997-04-25,,1200.0,610.0,5200.0,357.0,73.0,,847.0,145.0,,388.0
1997-04-28,,1200.0,612.0,5200.0,357.0,73.0,,848.0,145.0,,388.0
1997-04-30,,1200.0,612.0,5200.0,357.0,73.0,,851.0,145.0,,388.0
1997-05-02,,1180.0,615.0,5200.0,357.0,73.0,,851.0,145.0,,388.0
1997-05-05,,1210.0,625.0,5200.0,357.0,75.0,,855.0,145.0,,388.0
1997-05-07,,1210.0,635.0,5200.0,357.0,75.0,,855.0,146.0,,388.0
1997-05-09,,1210.0,645.0,5300.0,357.0,77.0,,858.0,146.0,,386.0
